Wholesaler License Serial Number,License Type Name,Brand Label Serial Number,Brand Label Name,License Class Description,Product Description,Wholesaler Name,Domestic or Imported,Latitude,Longitude,City
2504772,WHOLESALE BEER(C),5158700,BRECKENRIDGE SPICED WINTER ALE,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2187970,WHOLESALE BEER(CO),5152232,BREWDOG HAZY JANE,BEER & LAGER,ALE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5153958,BREWDOG PINK IPA,BEER & LAGER,ALE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
1273115,MICRO BREWER,5131777,BRONX BREWERY BRONX PALE ALE,BEER & LAGER,ALE,"BRONX BREWERY LLC, THE",D,40.80224555,-73.91071904,BRONX
1273115,MICRO BREWER,5131916,BRONX BREWERY SUMMER PALE ALE,BEER & LAGER,ALE,"BRONX BREWERY LLC, THE",D,40.80224555,-73.91071904,BRONX
1010943,BREWER,5132922,BROOKLYN AMERICAN ALE,BEER & LAGER,ALE,"BROOKLYN BREWERY CORP,THE",D,40.72174011,-73.95797497,BROOKLYN
1010943,BREWER,5137697,BROOKLYN BEL AIR SOUR ALE,BEER & LAGER,ALE,"BROOKLYN BREWERY CORP,THE",D,40.72174011,-73.95797497,BROOKLYN
1010712,WHOLESALE BEER(C),5107950,BROOKLYN BLAST,BEER & LAGER,ALE,"BROOKLYN BREWERY CORP, THE",D,40.72174011,-73.95797497,BROOKLYN
1010712,WHOLESALE BEER(C),5000246,BROOKLYN BROWN DARK,BEER & LAGER,ALE,"BROOKLYN BREWERY CORP, THE",D,40.72174011,-73.95797497,BROOKLYN
1010943,BREWER,5148857,BROOKLYN DEFENDER IPA,BEER & LAGER,ALE,"BROOKLYN BREWERY CORP,THE",D,40.72174011,-73.95797497,BROOKLYN
1010712,WHOLESALE BEER(C),5000281,BROOKLYN EAST INDIAN PALE ALE,BEER & LAGER,ALE,"BROOKLYN BREWERY CORP, THE",D,40.72174011,-73.95797497,BROOKLYN
1010943,BREWER,5133449,BROOKLYN SCORCHER IPA,BEER & LAGER,ALE,"BROOKLYN BREWERY CORP,THE",D,40.72174011,-73.95797497,BROOKLYN
1010943,BREWER,5123457,BROOKLYN SHACKMEISTER ALE,BEER & LAGER,ALE,"BROOKLYN BREWERY CORP,THE",D,40.72174011,-73.95797497,BROOKLYN
1010943,BREWER,5111380,BROOKLYN SORACHI ACE,BEER & LAGER,ALE,"BROOKLYN BREWERY CORP,THE",D,40.72174011,-73.95797497,BROOKLYN
1010712,WHOLESALE BEER(C),5107947,BROOKLYN SUMMER,BEER & LAGER,ALE,"BROOKLYN BREWERY CORP, THE",D,40.72174011,-73.95797497,BROOKLYN
1010712,WHOLESALE BEER(C),5105933,BROOKLYN WINTER,BEER & LAGER,ALE,"BROOKLYN BREWERY CORP, THE",D,40.72174011,-73.95797497,BROOKLYN
1258461,MICRO BREWER,5116021,CAPTAIN LAWRENCE FRESCHESTER PALE ALE,BEER & LAGER,ALE,CAPTAIN LAWRENCE BREWING LLC,D,41.06860381,-73.81577602,ELMSFORD
1258461,MICRO BREWER,5119878,CAPTAIN LAWRENCE IPA,BEER & LAGER,ALE,CAPTAIN LAWRENCE BREWING LLC,D,41.06860381,-73.81577602,ELMSFORD
1258461,MICRO BREWER,5108217,CAPTAIN LAWRENCE LIQUID GOLD,BEER & LAGER,ALE,CAPTAIN LAWRENCE BREWING LLC,D,41.06860381,-73.81577602,ELMSFORD
1258461,MICRO BREWER,5149913,CAPTAIN LAWRENCE ORBITAL TILT CITRA,BEER & LAGER,ALE,CAPTAIN LAWRENCE BREWING LLC,D,41.06860381,-73.81577602,ELMSFORD
1296995,WHOLESALE BEER(CO),5136612,CENTRAL WATERS BREWING HHG APA,BEER & LAGER,ALE,SARENE CRAFT BEER DISTRIBUTORS LLC,D,0,0,BRONX
2010295,WHOLESALE BEER(CO),5127975,CERVEZA HATUEY,BEER & LAGER,ALE,OAK BEVERAGE INC,D,0,0,BLAUVELT
2187970,WHOLESALE BEER(CO),5156022,CIGAR CITY GUAYABERA CITRA PALE ALE,BEER & LAGER,ALE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5156025,CIGAR CITY INVASION TROPICAL PALE ALE,BEER & LAGER,ALE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
1010894,WHOLESALE BEER(CO),5142797,CIGAR CITY JAI ALAI AGED ON WHITE OAK,BEER & LAGER,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
2187970,WHOLESALE BEER(CO),5156023,CIGAR CITY JAI ALAI IPA,BEER & LAGER,ALE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5156024,CIGAR CITY MADURO BROWN ALE,BEER & LAGER,ALE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2187970,WHOLESALE BEER(CO),5156021,CIGAR CITY WHITE OAK JAI ALAI IPA,BEER & LAGER,ALE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2504772,WHOLESALE BEER(C),5143124,CISCO INDIE IPA,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5146228,CISCO MADAQUET DOUBLE IPA,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5143128,CISCO PUMPLE DRUMKIN,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5143125,CISCO SANKATY LIGHT LAGER,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5143126,CISCO SHARK TRACTOR LIGHT LAGER,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5143127,CISCO SUMMER OF LAGER,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5143123,CISCO THE GREY LADY,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5143122,CISCO WHALES TALE PALE ALE,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5143129,CISCO WINTER SHREDDER,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2187970,WHOLESALE BEER(CO),5152564,COLLECTIVE ARTS LUNCH MONEY,BEER & LAGER,ALE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
2105251,WHOLESALE BEER(C),5140787,COMPASS ROSE,BEER & LAGER,ALE,DANA DISTRIBUTORS INC,D,41.39516524,-74.34074665,GOSHEN
1281413,BREWER,5132992,CONEY ISLAND 1609,BEER & LAGER,ALE,AMERICAN CRAFT BREWERY LLC ,D,40.57504,-73.98557,BROOKLYN
1281413,BREWER,5139162,CONEY ISLAND HARD CHERRY CREAM ALE,BEER & LAGER,ALE,AMERICAN CRAFT BREWERY LLC ,D,40.57504,-73.98557,BROOKLYN
1281413,BREWER,5135017,CONEY ISLAND HARD GINGER ALE,BEER & LAGER,ALE,AMERICAN CRAFT BREWERY LLC ,D,40.57504,-73.98557,BROOKLYN
1281413,BREWER,5143152,CONEY ISLAND HARD LEMON LIME TWIST,BEER & LAGER,ALE,AMERICAN CRAFT BREWERY LLC ,D,40.57504,-73.98557,BROOKLYN
1281413,BREWER,5135016,CONEY ISLAND HARD ORANGE CREAM ALE,BEER & LAGER,ALE,AMERICAN CRAFT BREWERY LLC ,D,40.57504,-73.98557,BROOKLYN
1010716,WHOLESALE BEER(C),5106091,DALES PALE,BEER & LAGER,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010894,WHOLESALE BEER(CO),5155749,DC BRAU THE CITIZEN,BEER & LAGER,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5155751,DC BRAU THE CORRUPTION,BEER & LAGER,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5155750,DC BRAU THE PUBLIC,BEER & LAGER,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
2504772,WHOLESALE BEER(C),5151102,DEVIL'S BACKBONE REILLY'S RED ALE,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5155668,DEVIL'S BACKBONE TRES-CRAY IPA,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2010295,WHOLESALE BEER(CO),5103776,DOGFISH HEAD 120 MINUTE IPA,BEER & LAGER,ALE,OAK BEVERAGE INC,D,0,0,BLAUVELT
2010295,WHOLESALE BEER(CO),5103446,DOGFISH HEAD 60 MINUTE IPA,BEER & LAGER,ALE,OAK BEVERAGE INC,D,0,0,BLAUVELT
2010295,WHOLESALE BEER(CO),5102854,DOGFISH HEAD 90 MINUTE IMPERIAL IPA,BEER & LAGER,ALE,OAK BEVERAGE INC,D,0,0,BLAUVELT
2010295,WHOLESALE BEER(CO),5139487,DOGFISH HEAD 90 MINUTE IPA,BEER & LAGER,ALE,OAK BEVERAGE INC,D,0,0,BLAUVELT
2010295,WHOLESALE BEER(CO),5106330,DOGFISH HEAD BURTON BATON,BEER & LAGER,ALE,OAK BEVERAGE INC,D,0,0,BLAUVELT
2010295,WHOLESALE BEER(CO),5102857,DOGFISH HEAD INDIAN BROWN,BEER & LAGER,ALE,OAK BEVERAGE INC,D,0,0,BLAUVELT
2010295,WHOLESALE BEER(CO),5149138,DOGFISH LIQUID TRUTH SERUM,BEER & LAGER,ALE,OAK BEVERAGE INC,D,0,0,BLAUVELT
2117853,WHOLESALE BEER(CO),5115033,DUVEL SINGLE,BEER & LAGER,ALE,DUVEL MOORTGAT USA LTD,D,42.69927041,-74.9322328,COOPERSTOWN
2010295,WHOLESALE BEER(CO),5134352,EINSTOCK ARCTIC PALE ALE,BEER & LAGER,ALE,OAK BEVERAGE INC,D,0,0,BLAUVELT
2504772,WHOLESALE BEER(C),5134245,ELYSIAN BREWING BARREL AGED BIFROST,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5134570,ELYSIAN BREWING BIFROST WINTER,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5134243,ELYSIAN BREWING BYE BYE FROST,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5151355,ELYSIAN BREWING COMPANY KAPPA IPA,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5135298,ELYSIAN BREWING COMPANY SPACE DUST,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5135305,ELYSIAN BREWING COMPANY THE IMMORTAL,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5137369,ELYSIAN DAY GLOW,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5154411,ELYSIAN DEF LEPPARD PALE,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5155542,ELYSIAN DUST IS DEAD,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5155535,ELYSIAN GLITTER IS PRIDE ALE,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5137377,ELYSIAN LOSER,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5137378,ELYSIAN MENS ROOM ORIGINAL RED,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5148760,ELYSIAN OAK-AGED MAIBOCK ALE,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5137383,ELYSIAN SAVANT,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5145901,ELYSIAN SNAILBONES IPA,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5137386,ELYSIAN THE WISE ESB,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5148698,ELYSIAN WIL WHEATWINE ALE,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2202106,MICRO BREWER,5137723,EMPIRE BREWING COMPANY SLO MO,BEER & LAGER,ALE,EMPIRE FARMSTEAD BREWERY INC,D,42.92086,-75.86302,CAZENOVIA
3000781,WHOLESALE BEER(C),5154442,ERIE BREWING RAILBENDER ALE,BEER & LAGER,ALE,ARTHUR R GREN CO INC,D,42.10672445,-79.1878053,JAMESTOWN
1309832,WHOLESALE BEER(CO),5122425,EVIL TWIN BREWING BIKINI BEER IPA,BEER & LAGER,ALE,TWELVE PERCENT LLC,D,40.89772,-73.83103,MOUNT VERNON
1309832,WHOLESALE BEER(CO),5120972,EVIL TWIN BREWING FALCO,BEER & LAGER,ALE,TWELVE PERCENT LLC,D,40.89772,-73.83103,MOUNT VERNON
1309832,WHOLESALE BEER(CO),5120971,EVIL TWIN BREWING MOLOTOV COCKTAIL,BEER & LAGER,ALE,TWELVE PERCENT LLC,D,40.89772,-73.83103,MOUNT VERNON
1296995,WHOLESALE BEER(CO),5146980,FIDDLEHEAD,BEER & LAGER,ALE,SARENE CRAFT BEER DISTRIBUTORS LLC,D,0,0,BRONX
2011144,WHOLESALE BEER(C),5152839,FIDDLEHEAD BREWING SECOND FIDDLE,BEER & LAGER,ALE,DE CRESCENTE DISTRIBUTING CO INC,D,42.90997226,-73.68339399,MECHANICVILLE
1010716,WHOLESALE BEER(C),5124114,FIRESTONE WALKER 805,BEER & LAGER,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5113004,FIRESTONE WALKER BREW CO UNION JACK,BEER & LAGER,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5124115,FIRESTONE WALKER DBA,BEER & LAGER,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5125450,FIRESTONE WALKER EASY JACK,BEER & LAGER,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5152234,FIRESTONE WALKER EX-1 PALE,BEER & LAGER,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5141535,FIRESTONE WALKER FORTEM,BEER & LAGER,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5145599,FIRESTONE WALKER LEO V URSUS ADVERSUS,BEER & LAGER,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5158716,FIRESTONE WALKER LEO V. URSUS GEN-1,BEER & LAGER,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5139120,FIRESTONE WALKER LUPONIC DISTORTION,BEER & LAGER,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5155368,FIRESTONE WALKER NITRO DBA,BEER & LAGER,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5152236,FIRESTONE WALKER THE PROPAGATOR C-HOPS,BEER & LAGER,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5118635,FIRESTONE WALKER UNFILTERED DBA,BEER & LAGER,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
3151416,MICRO BREWER,5108230,FLOWER POWER INDIA PALE,BEER & LAGER,ALE,ITHACA BEER COMPANY INC,D,42.41607205,-76.53508089,ITHACA
2206530,MICRO BREWER,5155986,FLYING DOG BLOODLINE BLOOD ORANGE ALE,BEER & LAGER,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
2206530,MICRO BREWER,5153101,FLYING DOG DEAD RISE,BEER & LAGER,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
2206530,MICRO BREWER,5155987,FLYING DOG DOGGIE STYLE PALE ALE,BEER & LAGER,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
2206530,MICRO BREWER,5155988,FLYING DOG DOGTOBERFEST MARZEN,BEER & LAGER,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
2206530,MICRO BREWER,5155989,FLYING DOG DOUBLE DOG DOUBLE IPA,BEER & LAGER,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
2206530,MICRO BREWER,5155990,FLYING DOG GONZO IMPERIAL PORTER,BEER & LAGER,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
2206530,MICRO BREWER,5155992,FLYING DOG RAGING BITCH BELGIAN IPA,BEER & LAGER,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
2206530,MICRO BREWER,5155993,FLYING DOG SNAKE DOG IPA,BEER & LAGER,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
2206530,MICRO BREWER,5155994,FLYING DOG THE TRUTH IMPERIAL IPA,BEER & LAGER,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
2206530,MICRO BREWER,5156128,FLYING DOG TROPICAL BITCH BELGIAN IPA,BEER & LAGER,ALE,FLYING DOG BREWERY LLC,D,0,0,UTICA
1010894,WHOLESALE BEER(CO),5133400,FOUNDERS ALL DAY IPA,BEER & LAGER,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5134643,FOUNDERS AZACCA,BEER & LAGER,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5133399,FOUNDERS BACKWOODS BASTARDS,BEER & LAGER,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5133396,FOUNDERS CENTENNIAL IPA,BEER & LAGER,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5133408,FOUNDERS DIRTY BASTARD,BEER & LAGER,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5153984,FOUNDERS DOUBLE TROUBLE,BEER & LAGER,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5133403,FOUNDERS HARVEST ALE,BEER & LAGER,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5133407,FOUNDERS MOSAIC PROMISE,BEER & LAGER,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
1010894,WHOLESALE BEER(CO),5133411,FOUNDERS REDS RYE IPA,BEER & LAGER,ALE,S K I WHOLESALE BEER CORP,D,42.43957412,-79.35334863,BROOKLYN
2504772,WHOLESALE BEER(C),5144727,FOUR PEAKS 8TH STREET PALE ALE,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5144728,FOUR PEAKS DOUBLE KNOT DIPA DOUBLE IPA,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5144729,FOUR PEAKS HOP KNOT IPA,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5144734,FOUR PEAKS PITCHFORK PALE ALE,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5145072,FOUR PEAKS RAJ IPA,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
1010716,WHOLESALE BEER(C),5114089,FULL SAIL AMBER,BEER & LAGER,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
2187970,WHOLESALE BEER(CO),5158166,FULL SAIL COLD BREW COFFEE AMBER,BEER & LAGER,ALE,CRAFT BEER GUILD DISTRIBUTING OF NEW YORK LLC ,D,41.73976662,-74.06848564,NEW PALTZ
1010716,WHOLESALE BEER(C),5139071,FULL SAIL HOP PURSUIT IPA,BEER & LAGER,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
1010716,WHOLESALE BEER(C),5114088,FULL SAIL IPA,BEER & LAGER,ALE,U B DISTRIBUTORS LLC,D,40.7152748,-73.92765792,BROOKLYN
2011144,WHOLESALE BEER(C),5156814,FUNKY BOW G-STRING PALE ALE,BEER & LAGER,ALE,DE CRESCENTE DISTRIBUTING CO INC,D,42.90997226,-73.68339399,MECHANICVILLE
2011144,WHOLESALE BEER(C),5156811,FUNKY BOW JAM SESSION IPA,BEER & LAGER,ALE,DE CRESCENTE DISTRIBUTING CO INC,D,42.90997226,-73.68339399,MECHANICVILLE
2011144,WHOLESALE BEER(C),5156813,FUNKY BOW SO FOLKIN HOPPY IPA,BEER & LAGER,ALE,DE CRESCENTE DISTRIBUTING CO INC,D,42.90997226,-73.68339399,MECHANICVILLE
3141489,BREWER,5158562,GENESEE BREW HOUSE JUICY IPA,BEER & LAGER,ALE,HIGH FALLS OPERATING CO LLC/LICENSING CO LLC,D,43.16493105,-77.61437097,ROCHESTER
3141489,BREWER,5158563,GENESEE BREW HOUSE SCOTCH ALE,BEER & LAGER,ALE,HIGH FALLS OPERATING CO LLC/LICENSING CO LLC,D,43.16493105,-77.61437097,ROCHESTER
3141489,BREWER,5112727,GENESEE CREAM ALE,BEER & LAGER,ALE,HIGH FALLS OPERATING CO LLC/LICENSING CO LLC,D,43.16493105,-77.61437097,ROCHESTER
2504772,WHOLESALE BEER(C),5140624,GOLDEN ROAD GET UP OFFA THAT BROWN,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5146334,GOLDEN ROAD HEAL THE BAY IPA,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5140622,GOLDEN ROAD POINT THE WAY IPA,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5140657,GOLDEN ROAD RIDE ON IPA,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5136656,GOLDEN ROAD WOLF AMONG WEEDS IPA,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5136689,GOLDEN ROAD WOLF PUP,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5146283,GOOSE COYWOLF,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5153517,GOOSE ISLAND 312 DRY HOPPED,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5108180,GOOSE ISLAND 312 URBAN WHEAT,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5108181,GOOSE ISLAND GOOSE  HONKERS ALE,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5131731,GOOSE ISLAND GOOSE AUTUMN ALE,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5133589,GOOSE ISLAND GOOSE FESTIVITY,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5129460,GOOSE ISLAND GOOSE IPA,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5133591,GOOSE ISLAND GOOSE WINTER,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5130290,GOOSE ISLAND GREEN LINE,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5108188,GOOSE ISLAND MATILDA,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5108190,GOOSE ISLAND PERE JACQUES,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
2504772,WHOLESALE BEER(C),5111218,GOOSE ISLAND SOFIA,BEER & LAGER,ALE,ANHEUSER BUSCH LLC,D,43.16538732,-76.31037514,BALDWINSVILLE
